sentence_id,annotation_type,annotation_text,start_token,end_token,alignment_status,is_training_safe,candidate_span,reason
381,aspect,chopra1,0,0,exact,True,chopra1,Matched via exact strategy
381,opinion,apne to pura proud fill karwa dia,1,7,exact,True,apne to pura proud fill karwa dia,Matched via exact strategy
382,aspect,hypocrites,4,4,exact,True,hypocrites,Matched via exact strategy
382,opinion,not about,2,3,exact,True,not about,Matched via exact strategy
382,aspect,reason,9,9,exact,True,reason,Matched via exact strategy
382,opinion,sab ke apne,6,8,exact,True,sab ke apne,Matched via exact strategy
382,aspect,work,17,17,exact,True,work,Matched via exact strategy
382,opinion,too much,15,16,exact,True,too much,Matched via exact strategy
383,aspect,camera,2,2,exact,True,camera,Matched via exact strategy
383,opinion,laga do apne rooms mein,3,7,exact,True,laga do apne rooms mein,Matched via exact strategy
383,aspect,live feed,11,12,exact,True,live feed,Matched via exact strategy
383,opinion,humein rubinav wali dekhni h,8,14,approximate,False,humein rubinav wali live feed dekhni h,Matched via approximate strategy
384,aspect,ipzn 2,5,6,exact,True,ipzn 2,Matched via exact strategy
384,opinion,wapas laake rhenge,1,3,exact,True,wapas laake rhenge,Matched via exact strategy
385,aspect,lrke,5,5,exact,True,lrke,Matched via exact strategy
385,opinion,apne age k saare juniors ko date krege,1,9,approximate,False,apne age k saare lrke juniors ko date krege,Matched via approximate strategy
385,aspect,hmlg,11,11,exact,True,hmlg,Matched via exact strategy
385,opinion,single hi rhege,12,14,exact,True,single hi rhege,Matched via exact strategy
386,aspect,celeb,13,13,exact,True,celeb,Matched via exact strategy
386,opinion,sarre apne app ko celeb smjhte,9,14,exact,True,sarre apne app ko celeb smjhte,Matched via exact strategy
387,aspect,reveluvs,6,6,exact,True,reveluvs,Matched via exact strategy
387,opinion,daant ghiss rhe honge apne,7,11,exact,True,daant ghiss rhe honge apne,Matched via exact strategy
388,aspect,tu,4,4,exact,True,tu,Matched via exact strategy
388,opinion,busy h apne close once ke saath,6,12,exact,True,busy h apne close once ke saath,Matched via exact strategy
389,aspect,pehle 11,0,1,exact,True,pehle 11,Matched via exact strategy
389,opinion,aata tha apne time p,3,7,exact,True,aata tha apne time p,Matched via exact strategy
390,aspect,paisa,16,16,exact,True,paisa,Matched via exact strategy
390,opinion,kahi se paisa jyada earn kr saku bt koi fayada nhi huaa,14,25,exact,True,kahi se paisa jyada earn kr saku bt koi fayada nhi huaa,Matched via exact strategy
390,aspect,mahngai,34,34,exact,True,mahngai,Matched via exact strategy
390,opinion,mahngai ne or rula diya hai,34,39,exact,True,mahngai ne or rula diya hai,Matched via exact strategy
391,aspect,kamyabi,14,14,exact,True,kamyabi,Matched via exact strategy
391,opinion,bahut badi,12,13,exact,True,bahut badi,Matched via exact strategy
391,aspect,awards,2,2,exact,True,awards,Matched via exact strategy
391,opinion,5 national awards ko apne naam kar chuke hai,0,8,exact,True,5 national awards ko apne naam kar chuke hai,Matched via exact strategy
392,aspect,dost,13,13,exact,True,dost,Matched via exact strategy
392,opinion,terrorist se kaisae bacheyega,15,18,exact,True,terrorist se kaisae bacheyega,Matched via exact strategy
393,aspect,feku,44,44,exact,True,feku,Matched via exact strategy
393,opinion,apne feku ki tarfdaari hi karenge,43,48,exact,True,apne feku ki tarfdaari hi karenge,Matched via exact strategy
394,aspect,respect,4,4,exact,True,respect,Matched via exact strategy
394,opinion,sirf maa ko hi respect krta h,0,6,exact,True,sirf maa ko hi respect krta h,Matched via exact strategy
394,aspect,disrespect,11,11,exact,True,disrespect,Matched via exact strategy
394,opinion,dure ladki k disrespect,9,11,approximate,False,ladki k disrespect,Matched via approximate strategy
394,aspect,bolna,28,28,exact,True,bolna,Matched via exact strategy
394,opinion,chal tujhe bolna hi bekar h,26,31,exact,True,chal tujhe bolna hi bekar h,Matched via exact strategy
394,aspect,dm,35,35,exact,True,dm,Matched via exact strategy
394,opinion,mujhe dm or spam mt kia kr,34,40,exact,True,mujhe dm or spam mt kia kr,Matched via exact strategy
394,aspect,gandi baat,42,43,exact,True,gandi baat,Matched via exact strategy
394,opinion,gandi baat mt bolna,42,45,exact,True,gandi baat mt bolna,Matched via exact strategy
394,aspect,haad,48,48,exact,True,haad,Matched via exact strategy
394,opinion,apne haad me rha kr,47,51,exact,True,apne haad me rha kr,Matched via exact strategy
395,aspect,dp,11,11,exact,True,dp,Matched via exact strategy
395,opinion,jo bhi momina apne nam ki dp chahti hen,12,20,exact,True,jo bhi momina apne nam ki dp chahti hen,Matched via exact strategy
396,aspect,paisa,1,1,exact,True,paisa,Matched via exact strategy
396,opinion,apne mama ke ghar se laye the kya,2,9,exact,True,apne mama ke ghar se laye the kya,Matched via exact strategy
397,aspect,madad,11,11,exact,True,madad,Matched via exact strategy
397,opinion,apne registered contact details ke saath dm par humari madad karen,2,12,exact,True,apne registered contact details ke saath dm par humari madad karen,Matched via exact strategy
397,aspect,team,15,15,exact,True,team,Matched via exact strategy
397,opinion,humari team aapse sampark karegi,14,18,exact,True,humari team aapse sampark karegi,Matched via exact strategy
398,aspect,story,4,4,exact,True,story,Matched via exact strategy
398,opinion,love virat ne apni story apne friend ke naam se bataya,0,10,exact,True,love virat ne apni story apne friend ke naam se bataya,Matched via exact strategy
398,aspect,love,0,0,exact,True,love,Matched via exact strategy
398,opinion,telling virat how his friend should propose his love,15,23,exact,True,telling virat how his friend should propose his love,Matched via exact strategy
399,aspect,bb15,5,5,exact,True,bb15,Matched via exact strategy
399,opinion,2 4 hi qualify honge,2,8,approximate,False,2 4 hi bb15 keliye qualify honge,Matched via approximate strategy
399,aspect,koyi,14,14,exact,True,koyi,Matched via exact strategy
399,opinion,abhi toh nhi accha lg rha meko,16,22,exact,True,abhi toh nhi accha lg rha meko,Matched via exact strategy
400,aspect,ipzn2,12,12,exact,True,ipzn2,Matched via exact strategy
400,opinion,pls give ipzn2 we want ipzn2,10,15,exact,True,pls give ipzn2 we want ipzn2,Matched via exact strategy
401,aspect,nature,0,0,exact,True,nature,Matched via exact strategy
401,opinion,jitna bhi likhiye utna hi kam hain,4,10,exact,True,jitna bhi likhiye utna hi kam hain,Matched via exact strategy
401,aspect,nature,0,0,exact,True,nature,Matched via exact strategy
401,opinion,itna pyaara banaya hain,16,19,exact,True,itna pyaara banaya hain,Matched via exact strategy
401,aspect,nature,0,0,exact,True,nature,Matched via exact strategy
401,opinion,apne pyaarepan se hamesha khushi hi deta hain,22,29,exact,True,apne pyaarepan se hamesha khushi hi deta hain,Matched via exact strategy
401,aspect,tree,33,33,exact,True,tree,Matched via exact strategy
401,opinion,ek tehni par pattiyaan bhi lagti hain phuul bhi khilte hain,36,46,exact,True,ek tehni par pattiyaan bhi lagti hain phuul bhi khilte hain,Matched via exact strategy
401,aspect,ped,34,34,exact,True,ped,Matched via exact strategy
401,opinion,ek tehni par pattiyaan bhi lagti hain phuul bhi khilte hain,36,46,exact,True,ek tehni par pattiyaan bhi lagti hain phuul bhi khilte hain,Matched via exact strategy
402,aspect,school,9,9,exact,True,school,Matched via exact strategy
402,opinion,ache school me padha sakta he jahan general hone ke naam par ushke bache sabshe jayada merit laaye aur sabshe jyada fee 2 se 3 lakh de,8,34,exact,True,ache school me padha sakta he jahan general hone ke naam par ushke bache sabshe jayada merit laaye aur sabshe jyada fee 2 se 3 lakh de,Matched via exact strategy
402,aspect,india,52,52,exact,True,india,Matched via exact strategy
402,opinion,kyo india me paida hua,51,55,exact,True,kyo india me paida hua,Matched via exact strategy
403,aspect,yaari dosti,6,7,exact,True,yaari dosti,Matched via exact strategy
403,opinion,apni jagah paise apne apne,8,12,exact,True,apni jagah paise apne apne,Matched via exact strategy
404,aspect,champ,3,3,exact,True,champ,Matched via exact strategy
404,opinion,apne aap ko champ samajte ho,0,5,exact,True,apne aap ko champ samajte ho,Matched via exact strategy
405,aspect,grades,4,4,exact,True,grades,Matched via exact strategy
405,opinion,apne apne grades se satisfy honge,2,7,exact,True,apne apne grades se satisfy honge,Matched via exact strategy
406,aspect,moment,30,30,exact,True,moment,Matched via exact strategy
406,opinion,bohat enjoy kya hmne is beautiful moment ko,24,31,exact,True,bohat enjoy kya hmne is beautiful moment ko,Matched via exact strategy
407,aspect,humor,0,0,exact,True,humor,Matched via exact strategy
407,opinion,apne dna ki jayega,1,4,exact,True,apne dna ki jayega,Matched via exact strategy
408,aspect,dost,5,5,exact,True,dost,Matched via exact strategy
408,opinion,apne hr dost ke st hr waqt kharra ho,7,15,exact,True,apne hr dost ke st hr waqt kharra ho,Matched via exact strategy
409,aspect,dp,11,11,exact,True,dp,Matched via exact strategy
409,opinion,intezar muharram dp jo bhi momin apne nam ki dp chahta hen,9,20,exact,True,intezar muharram dp jo bhi momin apne nam ki dp chahta hen,Matched via exact strategy
410,aspect,filmon,6,6,exact,True,filmon,Matched via exact strategy
410,opinion,kaameyaab,5,5,exact,True,kaameyaab,Matched via exact strategy
410,aspect,filmen,31,31,exact,True,filmen,Matched via exact strategy
410,opinion,kaafi achhi,29,30,exact,True,kaafi achhi,Matched via exact strategy
411,aspect,conversation,7,7,exact,True,conversation,Matched via exact strategy
411,opinion,kisi ladki k conversation k bich ja kr,4,11,exact,True,kisi ladki k conversation k bich ja kr,Matched via exact strategy
411,aspect,respect,22,22,exact,True,respect,Matched via exact strategy
411,opinion,apne maa ko respect krta h to kisi dusre ladki ko bhi respect kr,19,32,exact,True,apne maa ko respect krta h to kisi dusre ladki ko bhi respect kr,Matched via exact strategy
412,aspect,bb ott,2,3,exact,True,bb ott,Matched via exact strategy
412,opinion,apne matlab ka kuch nahi hai yeh,5,11,exact,True,apne matlab ka kuch nahi hai yeh,Matched via exact strategy
413,aspect,site,2,2,exact,True,site,Matched via exact strategy
413,opinion,fake site,1,2,exact,True,fake site,Matched via exact strategy
413,aspect,army,13,13,exact,True,army,Matched via exact strategy
413,opinion,trust nhi kar skate,16,19,exact,True,trust nhi kar skate,Matched via exact strategy
414,aspect,mamle,1,1,exact,True,mamle,Matched via exact strategy
414,opinion,jhuta case bnba diya h,12,16,exact,True,jhuta case bnba diya h,Matched via exact strategy
415,aspect,modi,10,10,exact,True,modi,Matched via exact strategy
415,opinion,kahi kaha hai ye maine laya kr ke,12,19,exact,True,kahi kaha hai ye maine laya kr ke,Matched via exact strategy
415,aspect,olympic,41,41,exact,True,olympic,Matched via exact strategy
415,opinion,khud jakar dikhayo olympic main,38,42,exact,True,khud jakar dikhayo olympic main,Matched via exact strategy
416,aspect,batting,-1,-1,unmatched,False,,Matched via unmatched strategy
416,opinion,40 ball 32,5,7,exact,True,40 ball 32,Matched via exact strategy
417,aspect,picture,2,2,exact,True,picture,Matched via exact strategy
417,opinion,acha lgta hai,5,7,exact,True,acha lgta hai,Matched via exact strategy
417,aspect,reality,8,8,exact,True,reality,Matched via exact strategy
417,opinion,mulle apne behen k v bhai nh hote,11,18,exact,True,mulle apne behen k v bhai nh hote,Matched via exact strategy
418,aspect,interview,5,5,exact,True,interview,Matched via exact strategy
418,opinion,apne suna hai agar nahi to jaake sun lijiye,6,14,exact,True,apne suna hai agar nahi to jaake sun lijiye,Matched via exact strategy
419,aspect,ameesha patel,14,15,exact,True,ameesha patel,Matched via exact strategy
419,opinion,bas aage ke peeche ke ball chupane ke liye jitne kapde chahiye utna pehenti hai saali kutiya,22,38,exact,True,bas aage ke peeche ke ball chupane ke liye jitne kapde chahiye utna pehenti hai saali kutiya,Matched via exact strategy
420,aspect,youth,4,4,exact,True,youth,Matched via exact strategy
420,opinion,apne youth se khud hi pareshan hai,3,9,exact,True,apne youth se khud hi pareshan hai,Matched via exact strategy
420,aspect,youth,4,4,exact,True,youth,Matched via exact strategy
420,opinion,other youth let s take decision on future for better living,10,20,exact,True,other youth let s take decision on future for better living,Matched via exact strategy
420,aspect,youth,4,4,exact,True,youth,Matched via exact strategy
420,opinion,pakistan s youth,21,23,exact,True,pakistan s youth,Matched via exact strategy
420,aspect,ammo,27,27,exact,True,ammo,Matched via exact strategy
420,opinion,which ammo is for this gun,26,31,exact,True,which ammo is for this gun,Matched via exact strategy
420,aspect,medals,38,38,exact,True,medals,Matched via exact strategy
420,opinion,wants some medals at world stages,36,41,exact,True,wants some medals at world stages,Matched via exact strategy
421,aspect,girls,2,2,exact,True,girls,Matched via exact strategy
421,opinion,apne aap e ho jaty hn fikr not,4,11,exact,True,apne aap e ho jaty hn fikr not,Matched via exact strategy
422,aspect,vacancy,6,6,exact,True,vacancy,Matched via exact strategy
422,opinion,7 year ho gy,17,20,exact,True,7 year ho gy,Matched via exact strategy
422,aspect,bharti,11,11,exact,True,bharti,Matched via exact strategy
422,opinion,kb s aare 7 year ho gy,14,20,exact,True,kb s aare 7 year ho gy,Matched via exact strategy
423,aspect,neta,51,51,exact,True,neta,Matched via exact strategy
423,opinion,kya kiye,52,53,exact,True,kya kiye,Matched via exact strategy
423,aspect,rajniti,37,37,exact,True,rajniti,Matched via exact strategy
423,opinion,apne logo ko aage badhaye ke liye kiya unko aarakshan naukri di,38,49,exact,True,apne logo ko aage badhaye ke liye kiya unko aarakshan naukri di,Matched via exact strategy
424,aspect,tejpratap,5,5,exact,True,tejpratap,Matched via exact strategy
424,opinion,anti forward venomous thought ke poshak hai aur apne duty ka nirvahan kar rahe hai,14,28,exact,True,anti forward venomous thought ke poshak hai aur apne duty ka nirvahan kar rahe hai,Matched via exact strategy
425,aspect,player,-1,-1,unmatched,False,,Matched via unmatched strategy
425,opinion,hum apne ahaan the mhaan ko wapas chahte h pls de do we want ipzn2,0,14,exact,True,hum apne ahaan the mhaan ko wapas chahte h pls de do we want ipzn2,Matched via exact strategy
426,aspect,song,17,17,exact,True,song,Matched via exact strategy
426,opinion,rang lai hai big boss song pe 10 m done,12,21,exact,True,rang lai hai big boss song pe 10 m done,Matched via exact strategy
426,aspect,mehnat,11,11,exact,True,mehnat,Matched via exact strategy
426,opinion,rang lai hai,12,14,exact,True,rang lai hai,Matched via exact strategy
427,aspect,jivan,5,5,exact,True,jivan,Matched via exact strategy
427,opinion,tabhi toh tum aa jivan single ho,1,7,exact,True,tabhi toh tum aa jivan single ho,Matched via exact strategy
